index,year,month,day_of_week,unique_carrier,arr_delay,origin,dest,distance,depart_time,arrive_time,schedule_dep_time,schedule_arr_time,total_delay,delay_cause,delay_minute
220,2007,5,7,US,-13.0,CHS,CLT,168,07:16,08:06,07:20,08:19,0.0,,
221,2007,5,4,NW,-8.0,IAD,DTW,383,12:29,14:12,12:39,14:20,0.0,,
222,2007,9,3,UA,101.0,SFO,LAX,337,15:42,17:06,13:54,15:25,101.0,late_aircraft_delay,101.0
223,2007,11,7,WN,-5.0,SJC,ONT,333,09:07,10:15,09:10,10:20,0.0,,
224,2007,10,7,AA,-7.0,MCI,DFW,460,07:56,09:28,08:00,09:35,0.0,,
225,2007,2,2,B6,1.0,JFK,BUF,301,22:37,24:00,22:40,23:59,0.0,,
226,2007,7,4,AA,25.0,ATL,MIA,595,08:53,10:55,08:40,10:30,25.0,carrier_delay,13.0
226,2007,7,4,AA,25.0,ATL,MIA,595,08:53,10:55,08:40,10:30,25.0,nas_delay,12.0
227,2007,7,5,UA,10.0,LAX,IAD,2288,16:31,00:26,16:20,00:16,0.0,,
228,2007,2,6,B6,-8.0,EWR,FLL,1065,13:29,16:21,13:30,16:29,0.0,,
229,2007,9,7,NW,-11.0,MSP,SMF,1518,09:15,10:58,09:17,11:09,0.0,,
230,2007,10,6,AA,-19.0,DFW,BUR,1231,08:46,09:51,08:50,10:10,0.0,,
231,2007,10,1,MQ,93.0,DFW,ROC,1266,18:26,22:13,16:45,20:40,93.0,weather_delay,93.0
232,2007,5,3,NW,23.0,DTW,MDW,229,19:29,20:06,19:34,19:43,23.0,nas_delay,23.0
233,2007,9,7,YV,46.0,CLT,CHS,168,13:55,14:50,13:05,14:04,46.0,carrier_delay,46.0
234,2007,7,4,AA,20.0,PDX,ORD,1739,13:00,19:00,12:45,18:40,20.0,nas_delay,20.0
235,2007,2,5,NW,11.0,DTW,MDW,229,19:29,19:57,19:34,19:46,0.0,,
236,2007,5,5,DL,28.0,PHL,SLC,1926,17:44,20:43,17:20,20:15,28.0,carrier_delay,6.0
236,2007,5,5,DL,28.0,PHL,SLC,1926,17:44,20:43,17:20,20:15,28.0,nas_delay,4.0
236,2007,5,5,DL,28.0,PHL,SLC,1926,17:44,20:43,17:20,20:15,28.0,late_aircraft_delay,18.0
237,2007,9,3,OO,-6.0,XNA,ORD,522,07:21,09:11,07:33,09:17,0.0,,
238,2007,9,7,XE,-9.0,SAN,COS,816,06:34,09:31,06:30,09:40,0.0,,
239,2007,10,1,AS,61.0,SEA,LAX,954,13:58,16:47,13:09,15:46,61.0,nas_delay,12.0
239,2007,10,1,AS,61.0,SEA,LAX,954,13:58,16:47,13:09,15:46,61.0,late_aircraft_delay,49.0
240,2007,4,3,OO,-32.0,SYR,ORD,607,12:09,12:59,12:19,13:31,0.0,,
241,2007,1,3,YV,-11.0,DRO,DEN,251,16:13,17:29,16:20,17:40,0.0,,
242,2007,11,5,MQ,12.0,ORD,HPN,738,13:24,16:46,13:24,16:34,0.0,,
243,2007,12,2,OO,16.0,EKO,SLC,200,14:19,16:18,14:00,16:02,16.0,late_aircraft_delay,16.0
244,2007,6,4,9E,105.0,CVG,DTW,229,20:10,21:51,18:47,20:06,105.0,nas_delay,22.0
244,2007,6,4,9E,105.0,CVG,DTW,229,20:10,21:51,18:47,20:06,105.0,late_aircraft_delay,83.0
245,2007,8,5,WN,-7.0,SAT,DAL,248,07:48,08:38,07:50,08:45,0.0,,
246,2007,7,4,MQ,24.0,DFW,FSM,228,20:49,21:44,20:20,21:20,24.0,late_aircraft_delay,24.0
247,2007,9,2,OO,4.0,GEG,SEA,224,09:14,10:36,09:22,10:32,0.0,,
248,2007,8,3,UA,5.0,DEN,OMA,472,15:29,17:59,15:30,17:54,0.0,,
249,2007,9,7,WN,3.0,OAK,BWI,2446,09:06,17:08,09:05,17:05,0.0,,
250,2007,4,1,9E,58.0,MEM,CAE,511,20:32,22:53,19:25,21:55,58.0,carrier_delay,58.0
251,2007,1,2,OO,3.0,ASE,SLC,291,13:02,14:10,13:02,14:07,0.0,,
252,2007,11,6,AA,-5.0,SJU,DFW,2165,12:24,15:25,12:20,15:30,0.0,,
253,2007,10,6,UA,-6.0,LAX,MSY,1671,18:12,23:50,18:17,23:56,0.0,,
254,2007,10,3,AA,1.0,MIA,DFW,1121,13:59,15:41,13:40,15:40,0.0,,
255,2007,10,2,OO,25.0,SFO,EUG,451,21:53,23:12,21:20,22:47,25.0,carrier_delay,25.0
256,2007,11,1,WN,24.0,MDW,IAD,577,21:44,00:14,21:10,23:50,24.0,late_aircraft_delay,24.0
257,2007,7,3,AA,-10.0,DFW,SEA,1660,07:12,09:00,07:15,09:10,0.0,,
258,2007,12,5,FL,20.0,ATL,CHS,259,14:24,15:17,13:50,14:57,20.0,late_aircraft_delay,20.0
259,2007,12,6,DL,34.0,ATL,LEX,303,19:48,20:50,18:58,20:16,34.0,carrier_delay,27.0
259,2007,12,6,DL,34.0,ATL,LEX,303,19:48,20:50,18:58,20:16,34.0,late_aircraft_delay,7.0
260,2007,11,3,OO,0.0,BHM,DEN,1082,07:35,09:51,07:45,09:51,0.0,,
261,2007,9,3,WN,27.0,HOU,STL,687,16:51,19:17,16:50,18:50,27.0,nas_delay,27.0
262,2007,1,7,FL,1.0,FLL,HPN,1098,11:15,14:01,11:15,14:00,0.0,,
263,2007,3,3,EV,105.0,EYW,ATL,646,14:17,16:14,12:25,14:29,105.0,carrier_delay,105.0
264,2007,9,2,UA,-15.0,MSY,ORD,837,18:58,21:23,19:10,21:38,0.0,,
265,2007,7,2,CO,-18.0,CMH,IAH,986,05:57,07:25,06:00,07:43,0.0,,
266,2007,3,1,XE,-10.0,IAH,MKE,984,11:15,13:42,11:20,13:52,0.0,,
267,2007,7,5,9E,-1.0,RST,MSP,76,11:30,12:18,11:30,12:19,0.0,,
268,2007,1,7,YV,2.0,PHX,GJT,438,09:47,11:14,09:47,11:12,0.0,,
269,2007,2,3,WN,0.0,BWI,BUF,281,21:23,22:30,21:25,22:30,0.0,,
270,2007,6,1,CO,203.0,EWR,BOS,200,23:47,01:35,20:45,22:12,203.0,nas_delay,98.0
270,2007,6,1,CO,203.0,EWR,BOS,200,23:47,01:35,20:45,22:12,203.0,late_aircraft_delay,105.0
271,2007,8,3,US,-9.0,PHL,RSW,992,09:46,12:50,09:50,12:59,0.0,,
272,2007,11,4,WN,-2.0,AUS,DEN,775,14:30,15:38,14:25,15:40,0.0,,
273,2007,7,3,OH,139.0,ORD,JFK,740,14:55,20:45,14:55,18:26,139.0,nas_delay,139.0
274,2007,5,1,NW,-9.0,LAX,DTW,1979,10:46,18:16,10:50,18:25,0.0,,
275,2007,11,5,B6,47.0,LGA,FLL,1076,17:07,20:12,16:15,19:25,47.0,carrier_delay,9.0
275,2007,11,5,B6,47.0,LGA,FLL,1076,17:07,20:12,16:15,19:25,47.0,late_aircraft_delay,38.0
276,2007,4,4,YV,-2.0,PHX,SFO,651,11:22,13:20,11:22,13:22,0.0,,
277,2007,6,5,HA,0.0,KOA,HNL,163,20:10,20:53,20:13,20:53,0.0,,
278,2007,7,7,WN,-10.0,PHX,SNA,338,12:09,13:15,12:15,13:25,0.0,,
279,2007,5,5,DL,-9.0,ATL,HSV,151,13:26,13:11,13:29,13:20,0.0,,
280,2007,9,6,OH,-18.0,JFK,BNA,766,18:55,20:32,18:45,20:50,0.0,,
281,2007,4,2,F9,-6.0,MSP,DEN,680,13:59,15:04,14:00,15:10,0.0,,
282,2007,10,1,AA,6.0,RSW,ORD,1120,16:02,18:06,16:05,18:00,0.0,,
283,2007,10,4,NW,5.0,DTW,BOS,632,17:11,19:06,17:05,19:01,0.0,,
284,2007,12,4,AA,4.0,DFW,IAH,224,19:17,20:24,19:15,20:20,0.0,,
285,2007,4,3,XE,-1.0,MDW,CLE,307,19:33,21:42,19:35,21:43,0.0,,
286,2007,2,3,XE,-21.0,LIT,EWR,1069,07:03,10:33,07:10,10:54,0.0,,
287,2007,11,4,AA,1.0,MCI,ORD,403,06:29,08:01,06:35,08:00,0.0,,
288,2007,10,5,US,22.0,CLT,MCO,468,14:41,16:31,14:35,16:09,22.0,nas_delay,16.0
288,2007,10,5,US,22.0,CLT,MCO,468,14:41,16:31,14:35,16:09,22.0,late_aircraft_delay,6.0
289,2007,7,6,MQ,-17.0,FNT,ORD,223,18:20,18:18,18:25,18:35,0.0,,
290,2007,5,3,MQ,-3.0,MLI,ORD,139,05:56,06:42,06:00,06:45,0.0,,
291,2007,12,4,DL,34.0,LAS,SLC,368,12:02,14:59,12:02,14:25,34.0,nas_delay,34.0
292,2007,4,6,NW,3.0,BZN,MSP,874,08:42,12:08,08:45,12:05,0.0,,
293,2007,1,6,DL,2.0,TPA,ATL,406,14:54,16:32,14:50,16:30,0.0,,
294,2007,6,5,WN,16.0,PHX,LAS,256,21:33,22:26,21:05,22:10,16.0,carrier_delay,16.0
295,2007,8,1,CO,-15.0,EWR,BOS,200,08:25,09:37,08:30,09:52,0.0,,
296,2007,7,3,WN,12.0,LAX,MDW,1750,17:11,23:12,17:05,23:00,0.0,,
297,2007,7,7,OO,10.0,SLC,DEN,391,11:04,12:45,11:07,12:35,0.0,,
298,2007,11,6,AA,0.0,TPA,SJU,1237,07:34,11:15,07:30,11:15,0.0,,
299,2007,9,7,NW,4.0,EWR,DTW,487,18:10,20:21,18:14,20:17,0.0,,
300,2007,9,3,XE,-9.0,EWR,MSP,1008,18:46,20:53,18:35,21:02,0.0,,
301,2007,6,1,B6,0.0,ROC,JFK,264,11:36,12:52,11:40,12:52,0.0,,
302,2007,7,7,OO,4.0,SLC,SGU,269,19:23,20:42,19:20,20:38,0.0,,
303,2007,11,1,AA,11.0,DFW,CMH,927,15:01,18:11,14:45,18:00,0.0,,
304,2007,2,3,AA,4.0,ORD,SEA,1721,17:58,20:14,17:40,20:10,0.0,,
305,2007,5,2,YV,1.0,OGG,HNL,100,08:22,08:58,08:25,08:57,0.0,,
306,2007,9,4,US,-20.0,BUF,PHL,279,07:23,08:35,07:35,08:55,0.0,,
307,2007,3,1,YV,22.0,PSP,PHX,261,12:00,13:08,11:40,12:46,22.0,nas_delay,22.0
308,2007,2,7,AA,0.0,MIA,DTW,1145,20:31,23:30,20:25,23:30,0.0,,
309,2007,5,4,YV,-4.0,IAD,CAE,401,21:36,22:57,21:40,23:01,0.0,,
310,2007,6,5,WN,73.0,HOU,TPA,781,21:23,00:13,19:55,23:00,73.0,carrier_delay,7.0
310,2007,6,5,WN,73.0,HOU,TPA,781,21:23,00:13,19:55,23:00,73.0,late_aircraft_delay,66.0
311,2007,10,5,NW,-14.0,BOS,MSP,1124,08:01,10:10,08:06,10:24,0.0,,
312,2007,6,3,WN,4.0,MCO,RDU,534,07:14,08:49,07:10,08:45,0.0,,
313,2007,3,2,AA,-15.0,ORD,MIA,1197,12:53,16:40,12:55,16:55,0.0,,
314,2007,11,1,XE,24.0,IAH,PHX,1009,10:42,12:49,10:30,12:25,24.0,carrier_delay,12.0
314,2007,11,1,XE,24.0,IAH,PHX,1009,10:42,12:49,10:30,12:25,24.0,nas_delay,12.0
315,2007,7,1,US,-7.0,SAN,PHX,304,09:30,10:42,09:30,10:49,0.0,,
316,2007,12,6,EV,32.0,GRB,CVG,416,16:15,19:21,16:16,18:49,32.0,nas_delay,32.0
317,2007,2,4,NW,25.0,DTW,MDW,229,19:36,20:17,19:38,19:52,25.0,nas_delay,25.0
318,2007,4,4,XE,173.0,EWR,SYR,194,23:41,00:46,20:40,21:53,173.0,carrier_delay,12.0
318,2007,4,4,XE,173.0,EWR,SYR,194,23:41,00:46,20:40,21:53,173.0,late_aircraft_delay,161.0
319,2007,6,2,YV,-14.0,AUS,PHX,872,18:02,18:14,18:10,18:28,0.0,,
320,2007,9,4,B6,-8.0,IAD,BOS,413,20:46,22:12,20:50,22:20,0.0,,
321,2007,3,5,US,15.0,SEA,PHL,2378,08:34,16:48,08:30,16:33,15.0,nas_delay,15.0
322,2007,6,1,WN,22.0,DAL,AUS,189,18:16,19:07,18:00,18:45,22.0,carrier_delay,8.0
322,2007,6,1,WN,22.0,DAL,AUS,189,18:16,19:07,18:00,18:45,22.0,nas_delay,6.0
322,2007,6,1,WN,22.0,DAL,AUS,189,18:16,19:07,18:00,18:45,22.0,late_aircraft_delay,8.0
323,2007,7,4,AS,6.0,LAS,SEA,866,09:13,11:40,09:12,11:34,0.0,,
324,2007,2,1,OO,2.0,FAR,ORD,557,17:46,19:37,17:49,19:35,0.0,,
325,2007,12,7,WN,39.0,BDL,TPA,1111,19:43,23:04,19:10,22:25,39.0,carrier_delay,14.0
325,2007,12,7,WN,39.0,BDL,TPA,1111,19:43,23:04,19:10,22:25,39.0,nas_delay,6.0
325,2007,12,7,WN,39.0,BDL,TPA,1111,19:43,23:04,19:10,22:25,39.0,late_aircraft_delay,19.0
326,2007,12,1,AA,-8.0,CMH,DFW,927,07:47,09:32,07:50,09:40,0.0,,
327,2007,4,3,B6,104.0,JFK,BOS,187,20:13,22:04,18:45,20:20,104.0,carrier_delay,12.0
327,2007,4,3,B6,104.0,JFK,BOS,187,20:13,22:04,18:45,20:20,104.0,nas_delay,16.0
327,2007,4,3,B6,104.0,JFK,BOS,187,20:13,22:04,18:45,20:20,104.0,late_aircraft_delay,76.0
328,2007,8,1,9E,-12.0,MSP,RST,76,10:06,10:45,10:08,10:57,0.0,,
329,2007,2,7,AA,-17.0,SLC,DFW,988,05:56,09:23,06:00,09:40,0.0,,
330,2007,2,3,OO,-11.0,SLC,BOI,291,08:05,09:06,08:10,09:17,0.0,,
331,2007,1,4,CO,-6.0,IAH,HNL,3904,09:35,13:59,09:35,14:05,0.0,,
332,2007,9,5,OO,15.0,LAN,ORD,179,06:02,06:10,06:00,05:55,15.0,carrier_delay,15.0
333,2007,9,3,NW,-10.0,CLT,DTW,500,09:21,11:02,09:22,11:12,0.0,,
334,2007,7,3,YV,-8.0,PHX,SNA,338,18:05,19:15,18:05,19:23,0.0,,
335,2007,11,2,OO,-9.0,ORD,DAY,240,10:54,12:57,10:58,13:06,0.0,,
336,2007,1,5,YV,-16.0,PHX,CLD,306,20:15,20:50,20:19,21:06,0.0,,
337,2007,11,5,B6,-3.0,LGB,OAK,353,15:54,17:17,16:00,17:20,0.0,,
338,2007,4,1,DL,16.0,LGA,TPA,1011,07:36,10:34,07:25,10:18,16.0,carrier_delay,11.0
338,2007,4,1,DL,16.0,LGA,TPA,1011,07:36,10:34,07:25,10:18,16.0,nas_delay,5.0
339,2007,11,4,DL,-4.0,DCA,CVG,411,06:32,08:13,06:40,08:17,0.0,,
340,2007,12,2,OO,-6.0,SBA,SFO,262,08:15,09:45,08:25,09:51,0.0,,
341,2007,11,4,MQ,-11.0,ORD,DAY,240,08:48,10:44,08:55,10:55,0.0,,
342,2007,10,2,UA,0.0,LAS,IAD,2066,07:28,15:07,07:35,15:07,0.0,,
343,2007,2,4,MQ,7.0,EWR,BOS,200,09:29,10:52,09:25,10:45,0.0,,
344,2007,12,6,CO,-18.0,FLL,EWR,1065,15:39,18:33,15:45,18:51,0.0,,
345,2007,4,3,AS,-11.0,OAK,PDX,543,17:46,19:22,17:57,19:33,0.0,,
346,2007,8,2,WN,-5.0,LAX,PHX,370,10:10,11:25,10:10,11:30,0.0,,
347,2007,5,1,WN,-11.0,BOI,SLC,291,06:17,07:09,06:20,07:20,0.0,,
348,2007,2,5,DL,14.0,ATL,BWI,576,22:03,23:46,21:45,23:32,0.0,,
349,2007,4,2,AA,24.0,DFW,LAX,1235,15:26,16:49,15:10,16:25,24.0,carrier_delay,12.0
349,2007,4,2,AA,24.0,DFW,LAX,1235,15:26,16:49,15:10,16:25,24.0,nas_delay,8.0
349,2007,4,2,AA,24.0,DFW,LAX,1235,15:26,16:49,15:10,16:25,24.0,late_aircraft_delay,4.0
350,2007,12,7,US,-45.0,LAS,TPA,1984,23:49,06:26,23:51,07:11,0.0,,
351,2007,11,6,DL,-11.0,BWI,ATL,576,15:05,16:53,15:04,17:04,0.0,,
352,2007,3,7,OO,32.0,BOI,SFO,522,10:47,11:37,10:18,11:05,32.0,nas_delay,32.0
353,2007,5,3,OO,-10.0,SLC,BOI,291,11:16,12:16,11:19,12:26,0.0,,
354,2007,6,6,OO,19.0,DEN,SLC,391,17:41,19:09,17:25,18:50,19.0,late_aircraft_delay,19.0
355,2007,7,3,DL,-17.0,ATL,BOS,946,08:37,10:58,08:40,11:15,0.0,,
356,2007,4,3,AA,-9.0,DFW,STL,551,12:51,14:21,12:55,14:30,0.0,,
357,2007,6,1,EV,-2.0,FNT,ATL,644,05:53,08:05,06:00,08:07,0.0,,
358,2007,11,1,CO,2.0,ELP,IAH,667,08:39,11:45,08:45,11:43,0.0,,
359,2007,7,7,B6,-15.0,LGA,PBI,1035,14:51,17:39,14:55,17:54,0.0,,
360,2007,1,3,OH,-8.0,PHL,CVG,507,16:59,18:52,16:59,19:00,0.0,,
361,2007,5,6,UA,-25.0,KOA,SFO,2367,13:30,21:05,13:31,21:30,0.0,,
362,2007,7,5,OH,-6.0,CLT,LGA,544,09:48,11:50,09:55,11:56,0.0,,
363,2007,3,7,NW,-12.0,PHL,DTW,453,19:39,21:26,19:45,21:38,0.0,,
364,2007,3,7,WN,-11.0,OAK,BOI,511,08:25,10:44,08:30,10:55,0.0,,
365,2007,9,7,MQ,-12.0,ORF,ORD,717,09:58,10:58,10:00,11:10,0.0,,
366,2007,12,6,OH,83.0,CVG,LGA,585,11:35,14:05,10:50,12:42,83.0,carrier_delay,45.0
366,2007,12,6,OH,83.0,CVG,LGA,585,11:35,14:05,10:50,12:42,83.0,nas_delay,38.0
367,2007,3,2,OO,1.0,DEN,SBA,916,17:51,19:28,17:55,19:27,0.0,,
368,2007,10,7,OO,12.0,GEG,SLC,546,16:26,19:01,16:13,18:49,0.0,,
369,2007,3,4,CO,6.0,IAH,ORD,925,17:41,20:30,17:40,20:24,0.0,,
370,2007,8,4,OH,32.0,MSY,CVG,700,15:35,19:05,15:10,18:33,32.0,nas_delay,32.0
371,2007,6,5,WN,17.0,STL,MCO,880,16:08,19:47,16:10,19:30,17.0,nas_delay,17.0
372,2007,1,7,YV,-11.0,KOA,HNL,163,18:19,18:59,18:30,19:10,0.0,,
373,2007,1,3,AA,-2.0,DFW,BOS,1562,15:35,20:08,15:35,20:10,0.0,,
374,2007,3,7,AS,2.0,SEA,LAX,954,12:25,15:11,12:25,15:09,0.0,,
375,2007,8,1,EV,29.0,TYS,ATL,152,11:55,12:45,11:20,12:16,29.0,carrier_delay,29.0
376,2007,2,1,AQ,-10.0,OGG,HNL,100,08:54,09:24,09:00,09:34,0.0,,
377,2007,3,2,NW,-17.0,JFK,MSP,1028,11:24,13:18,11:24,13:35,0.0,,
378,2007,10,2,XE,-19.0,IAH,HSV,595,15:18,16:58,15:20,17:17,0.0,,
379,2007,11,5,9E,-3.0,SDF,MEM,320,17:31,17:52,17:35,17:55,0.0,,
380,2007,11,4,WN,1.0,PIT,MDW,402,12:01,12:36,12:05,12:35,0.0,,
381,2007,2,5,OH,26.0,RDU,LGA,431,16:04,17:35,15:23,17:09,26.0,weather_delay,26.0
382,2007,7,4,NW,-8.0,BNA,MSP,695,11:08,13:09,11:12,13:17,0.0,,
383,2007,5,4,9E,38.0,DTW,OMA,651,12:40,13:35,11:59,12:57,38.0,carrier_delay,38.0
384,2007,8,1,OO,11.0,EUG,SFO,451,20:08,21:51,20:15,21:40,0.0,,
385,2007,5,3,NW,0.0,MCI,MEM,392,11:05,12:32,11:10,12:32,0.0,,
386,2007,7,1,F9,3.0,DEN,PHX,602,11:38,12:23,11:35,12:20,0.0,,
387,2007,4,4,OO,8.0,SLC,GEG,546,19:24,20:06,19:18,19:58,0.0,,
388,2007,9,5,NW,7.0,DTW,BDL,548,13:44,15:26,13:46,15:19,0.0,,
389,2007,1,1,MQ,22.0,LAX,SAN,109,18:41,19:37,18:10,19:15,22.0,carrier_delay,22.0
390,2007,10,5,US,37.0,PHL,BOS,280,17:21,19:12,17:15,18:35,37.0,carrier_delay,6.0
390,2007,10,5,US,37.0,PHL,BOS,280,17:21,19:12,17:15,18:35,37.0,nas_delay,31.0
391,2007,7,6,AA,40.0,DFW,BUR,1231,19:42,20:40,18:55,20:00,40.0,late_aircraft_delay,40.0
392,2007,8,3,NW,23.0,BWI,DTW,408,18:35,20:07,18:07,19:44,23.0,late_aircraft_delay,23.0
393,2007,9,3,AA,-25.0,HNL,ORD,4243,15:51,04:45,16:00,05:10,0.0,,
394,2007,9,5,EV,4.0,AGS,ATL,143,14:02,15:13,14:00,15:09,0.0,,
395,2007,9,1,XE,34.0,OKC,IAH,395,13:03,15:02,13:00,14:28,34.0,nas_delay,34.0
396,2007,12,3,MQ,-1.0,DFW,MOB,540,17:49,19:24,17:50,19:25,0.0,,
397,2007,10,5,AS,11.0,SEA,SMF,605,12:42,14:43,12:50,14:32,0.0,,
398,2007,2,7,UA,17.0,SEA,IAD,2306,23:57,07:39,23:40,07:22,17.0,carrier_delay,6.0
398,2007,2,7,UA,17.0,SEA,IAD,2306,23:57,07:39,23:40,07:22,17.0,late_aircraft_delay,11.0
399,2007,5,3,F9,-1.0,MCO,DEN,1545,18:58,20:54,19:05,20:55,0.0,,
400,2007,12,5,US,-19.0,BNA,CLT,329,12:59,15:02,13:00,15:21,0.0,,
401,2007,11,1,US,-16.0,LGA,BOS,185,06:53,07:49,07:00,08:05,0.0,,
402,2007,7,2,UA,-16.0,SFO,DEN,967,08:55,12:12,09:00,12:28,0.0,,
403,2007,10,4,OO,-7.0,LAX,OXR,49,16:11,16:46,16:15,16:53,0.0,,
404,2007,7,3,YV,-10.0,CLT,IAH,913,13:15,14:40,13:15,14:50,0.0,,
405,2007,5,2,NW,2.0,DTW,LGA,501,08:47,10:32,08:51,10:30,0.0,,
406,2007,10,2,WN,1.0,BUR,PHX,369,19:41,20:56,19:40,20:55,0.0,,
407,2007,8,2,US,2.0,DCA,CLT,331,05:59,07:12,06:00,07:10,0.0,,
408,2007,1,2,NW,46.0,DTW,RSW,1085,07:00,10:38,07:05,09:52,46.0,nas_delay,46.0
409,2007,7,6,EV,2.0,ATL,PHF,508,15:31,16:52,15:03,16:50,0.0,,
410,2007,5,7,AA,3.0,DEN,DFW,641,09:11,12:08,09:15,12:05,0.0,,
411,2007,12,4,UA,7.0,ORD,DAY,240,13:16,15:25,13:10,15:18,0.0,,
412,2007,2,4,OO,-17.0,SLC,COD,298,11:12,12:23,11:15,12:40,0.0,,
413,2007,9,1,EV,-16.0,ATL,FAY,331,19:09,20:15,19:15,20:31,0.0,,
414,2007,8,1,WN,7.0,SMF,LAX,373,12:34,13:57,12:30,13:50,0.0,,
415,2007,9,7,OO,1.0,ORD,PIA,130,09:46,10:47,09:49,10:46,0.0,,
416,2007,10,7,OO,-5.0,ORD,MKE,67,06:49,07:37,06:55,07:42,0.0,,
417,2007,4,6,US,-25.0,PHL,PBI,951,07:26,09:44,07:30,10:09,0.0,,
418,2007,12,4,US,-23.0,LGA,DCA,214,05:52,06:47,06:00,07:10,0.0,,
419,2007,4,4,9E,23.0,DTW,TYS,443,19:08,21:12,19:13,20:49,23.0,nas_delay,23.0
420,2007,12,1,CO,,EWR,DFW,1372,,,08:15,11:34,0.0,,
421,2007,12,4,OO,-15.0,PDX,SLC,630,07:24,10:13,07:30,10:28,0.0,,
422,2007,8,5,WN,-8.0,TPA,DEN,1506,08:48,10:32,08:50,10:40,0.0,,
423,2007,12,2,WN,-7.0,LAX,OAK,337,12:00,13:08,12:00,13:15,0.0,,
424,2007,5,7,FL,-11.0,HPN,PBI,1057,11:14,13:50,11:21,14:01,0.0,,
425,2007,9,6,AS,-1.0,BUR,SEA,937,07:57,10:38,08:05,10:39,0.0,,
426,2007,6,5,WN,-5.0,MCO,MSY,550,13:22,13:55,13:20,14:00,0.0,,
427,2007,6,6,WN,-9.0,TUS,LAX,451,09:27,10:51,09:30,11:00,0.0,,
428,2007,2,5,AA,26.0,ATL,MIA,595,14:26,16:11,13:55,15:45,26.0,nas_delay,4.0
428,2007,2,5,AA,26.0,ATL,MIA,595,14:26,16:11,13:55,15:45,26.0,late_aircraft_delay,22.0
429,2007,7,3,UA,-24.0,IAD,LAS,2066,08:20,09:52,08:25,10:16,0.0,,
430,2007,4,2,FL,-11.0,ATL,PNS,272,14:14,14:16,14:19,14:27,0.0,,
431,2007,6,2,UA,308.0,LAS,IAD,2066,18:22,01:54,13:05,20:46,308.0,carrier_delay,12.0
431,2007,6,2,UA,308.0,LAS,IAD,2066,18:22,01:54,13:05,20:46,308.0,late_aircraft_delay,296.0
432,2007,12,6,DL,4.0,RDU,ATL,356,05:56,07:28,06:00,07:24,0.0,,
433,2007,12,1,9E,-20.0,CPR,MSP,674,09:03,11:55,09:05,12:15,0.0,,
434,2007,5,4,MQ,-12.0,BOS,DCA,399,09:58,11:23,10:00,11:35,0.0,,
435,2007,4,5,OO,-8.0,SFO,SBP,191,07:52,08:56,07:54,09:04,0.0,,
436,2007,10,7,AS,-31.0,EWR,SEA,2401,07:37,10:24,07:40,10:55,0.0,,
437,2007,6,2,9E,-2.0,MEM,EVV,247,09:36,10:43,09:40,10:45,0.0,,
438,2007,10,2,NW,17.0,MSP,MKE,297,07:13,08:37,07:15,08:20,17.0,nas_delay,17.0
439,2007,1,2,9E,9.0,DTW,SCE,300,21:10,22:44,21:13,22:35,0.0,,
440,2007,6,2,CO,-12.0,CLE,PHL,363,15:14,16:46,15:20,16:58,0.0,,
441,2007,11,4,DL,-6.0,LGA,DCA,214,12:32,13:34,12:30,13:40,0.0,,
442,2007,3,2,DL,8.0,PNS,ATL,272,06:06,08:26,06:10,08:18,0.0,,
443,2007,2,2,US,217.0,CLT,RIC,256,23:31,00:23,19:40,20:46,217.0,carrier_delay,54.0
443,2007,2,2,US,217.0,CLT,RIC,256,23:31,00:23,19:40,20:46,217.0,late_aircraft_delay,163.0
444,2007,3,3,MQ,-32.0,CVG,DFW,812,06:41,07:53,06:45,08:25,0.0,,
445,2007,5,7,DL,-6.0,TPA,ATL,406,10:52,12:20,10:55,12:26,0.0,,
446,2007,1,3,AA,45.0,ORD,STL,258,07:39,08:45,06:50,08:00,45.0,carrier_delay,45.0
447,2007,8,3,EV,-2.0,RIC,ATL,481,09:35,11:14,09:35,11:16,0.0,,
448,2007,10,5,US,162.0,PHX,LAX,370,18:23,20:45,16:33,18:03,162.0,carrier_delay,92.0
448,2007,10,5,US,162.0,PHX,LAX,370,18:23,20:45,16:33,18:03,162.0,nas_delay,52.0
448,2007,10,5,US,162.0,PHX,LAX,370,18:23,20:45,16:33,18:03,162.0,late_aircraft_delay,18.0
449,2007,1,3,FL,-2.0,RSW,BWI,919,14:08,16:29,14:15,16:31,0.0,,
450,2007,10,1,B6,-11.0,JFK,PBI,1028,20:17,22:59,19:55,23:10,0.0,,
451,2007,2,4,US,68.0,PBI,LAS,2158,21:26,00:06,20:35,22:58,68.0,carrier_delay,3.0
451,2007,2,4,US,68.0,PBI,LAS,2158,21:26,00:06,20:35,22:58,68.0,nas_delay,17.0
451,2007,2,4,US,68.0,PBI,LAS,2158,21:26,00:06,20:35,22:58,68.0,late_aircraft_delay,48.0
452,2007,12,1,WN,-22.0,LAS,STL,1372,10:55,15:38,10:50,16:00,0.0,,
453,2007,9,4,WN,-4.0,RDU,PHX,1891,08:23,10:01,08:20,10:05,0.0,,
454,2007,8,2,OH,-12.0,CVG,SDF,83,10:42,11:20,10:45,11:32,0.0,,
455,2007,2,4,DL,2.0,ATL,MCO,403,12:03,13:23,12:00,13:21,0.0,,
456,2007,3,5,NW,146.0,DCA,MEM,762,19:29,21:02,17:15,18:36,146.0,carrier_delay,92.0
